Folder,Label
sample_diff4003,0
sample_diff726,0
sample_diff10703,0
sample_diff1565,0
sample_diff7770,0
sample8189,1
sample_diff6468,0
sample8644,1
sample_diff7939,0
sample_diff10094,0
sample9390,1
sample_diff6642,0
sample_diff5628,0
sample6833,1
sample6695,1
sample_diff8966,0
sample7657,1
sample3799,1
sample_diff251,0
sample7525,1
sample2332,1
sample_diff5284,0
sample8975,1
sample_diff6615,0
sample_diff9165,0
sample_diff1763,0
sample1138,1
sample_diff4732,0
sample_diff641,0
sample2329,1
sample3503,1
sample_diff10004,0
sample4030,1
sample_diff5031,0
sample_diff3773,0
sample2853,1
sample6704,1
sample7628,1
sample_diff4834,0
sample9642,1
sample4808,1
sample2050,1
sample_diff11041,0
sample_diff21,0
sample_diff11254,0
sample_diff6154,0
sample9035,1
sample1028,1
sample_diff1682,0
sample_diff2489,0
sample_diff4890,0
sample_diff8881,0
sample7967,1
sample_diff3757,0
sample8086,1
sample_diff2835,0
sample6992,1
sample_diff1375,0
sample_diff7388,0
sample6935,1
sample3113,1
sample_diff10644,0
sample1624,1
sample_diff5986,0
sample_diff7368,0
sample_diff9128,0
sample_diff7266,0
sample4961,1
sample_diff2212,0
sample3685,1
sample8632,1
sample1595,1
sample_diff8506,0
sample_diff6158,0
sample_diff2472,0
sample_diff3981,0
sample_diff3093,0
sample3194,1
sample_diff11348,0
sample_diff8940,0
sample_diff8265,0
sample4562,1
sample_diff10396,0
sample2811,1
sample_diff3559,0
sample1107,1
sample2837,1
sample7613,1
sample_diff4504,0
sample_diff1110,0
sample_diff4705,0
sample_diff10616,0
sample_diff5100,0
sample3449,1
sample5463,1
sample_diff6756,0
sample_diff7614,0
sample_diff2607,0
sample_diff203,0
sample_diff9903,0
sample_diff8336,0
sample_diff7638,0
sample1126,1
sample_diff3866,0
sample_diff7965,0
sample_diff10113,0
sample7476,1
sample303,1
sample_diff10516,0
sample_diff4532,0
sample2858,1
sample_diff10604,0
sample8919,1
sample_diff4036,0
sample_diff2663,0
sample_diff5059,0
sample_diff8513,0
sample9256,1
sample_diff4446,0
sample_diff1076,0
sample_diff9666,0
sample1439,1
sample2666,1
sample_diff1986,0
sample5073,1
sample_diff7695,0
sample_diff2802,0
sample_diff1159,0
sample_diff2875,0
sample_diff881,0
sample5316,1
sample6737,1
sample_diff9719,0
sample_diff884,0
sample2495,1
sample_diff10343,0
sample_diff2083,0
sample_diff7026,0
sample_diff1264,0
sample_diff1939,0
sample_diff4397,0
sample7889,1
sample8288,1
sample_diff4619,0
sample_diff7954,0
sample_diff11326,0
sample8397,1
sample_diff8374,0
sample_diff3094,0
sample_diff4419,0
sample_diff2152,0
sample_diff1608,0
sample6574,1
sample7662,1
sample_diff1439,0
sample_diff1463,0
sample1639,1
sample_diff11290,0
sample_diff4041,0
sample823,1
sample_diff9707,0
sample3410,1
sample_diff3772,0
sample7088,1
sample_diff1628,0
sample_diff5716,0
sample3810,1
sample_diff1647,0
sample6790,1
sample2605,1
sample5393,1
sample5548,1
sample9120,1
sample_diff3652,0
sample_diff1003,0
sample9174,1
sample5124,1
sample_diff5038,0
sample_diff9805,0
sample_diff8772,0
sample_diff6303,0
sample2946,1
sample_diff8689,0
sample2107,1
sample4448,1
sample4728,1
sample_diff4526,0
sample8306,1
sample_diff3856,0
sample_diff4555,0
sample_diff2589,0
sample_diff3646,0
sample_diff8580,0
sample_diff9166,0
sample_diff7019,0
sample3390,1
sample_diff3678,0
sample_diff7943,0
sample_diff4865,0
sample_diff11333,0
sample_diff1882,0
sample_diff4879,0
sample_diff1942,0
sample_diff5712,0
sample1722,1
sample_diff5554,0
sample_diff1216,0
sample200,1
sample_diff2832,0
sample7146,1
sample_diff410,0
sample_diff2219,0
sample_diff2636,0
sample108,1
sample_diff9941,0
sample8079,1
sample8981,1
sample_diff2667,0
sample_diff126,0
sample6624,1
sample_diff89,0
sample2560,1
sample_diff9942,0
sample1251,1
sample3009,1
sample_diff4172,0
sample6348,1
sample2213,1
sample_diff9879,0
sample415,1
sample_diff4395,0
sample9011,1
sample464,1
sample_diff5943,0
sample6405,1
sample_diff9240,0
sample_diff1404,0
sample_diff2187,0
sample6310,1
sample_diff7053,0
sample_diff7510,0
sample_diff4707,0
sample9147,1
sample5129,1
sample4127,1
sample_diff5205,0
sample_diff2062,0
sample1767,1
sample_diff9778,0
sample_diff7520,0
sample1543,1
sample4175,1
sample_diff8737,0
sample7933,1
sample_diff2666,0
sample9672,1
sample2700,1
sample_diff7244,0
sample5743,1
sample2716,1
sample9421,1
sample_diff5251,0
sample5467,1
sample3732,1
sample_diff6946,0
sample401,1
sample_diff2063,0
sample2537,1
sample_diff9005,0
sample_diff2046,0
sample8096,1
sample5870,1
sample_diff2432,0
sample_diff966,0
sample_diff4119,0
sample_diff8842,0
sample364,1
sample6362,1
sample6533,1
sample_diff1653,0
sample4347,1
sample_diff9028,0
sample3434,1
sample_diff3201,0
sample4523,1
sample1749,1
sample7482,1
sample_diff10325,0
sample5741,1
sample5420,1
sample1906,1
sample_diff10795,0
sample_diff2588,0
sample_diff8721,0
sample8481,1
sample_diff6677,0
sample8126,1
sample_diff1848,0
sample5838,1
sample_diff5412,0
sample_diff7733,0
sample_diff1339,0
sample9159,1
sample_diff125,0
sample5532,1
sample_diff59,0
sample_diff1227,0
sample5305,1
sample_diff8036,0
sample_diff8508,0
sample4290,1
sample_diff9414,0
sample3054,1
sample5705,1
sample7473,1
sample9164,1
sample_diff1254,0
sample9036,1
sample4320,1
sample_diff3148,0
sample1660,1
sample3964,1
sample2176,1
sample8843,1
sample1607,1
sample5888,1
sample5643,1
sample_diff2768,0
sample_diff1887,0
sample326,1
sample8635,1
sample8409,1
sample9248,1
sample1923,1
sample_diff380,0
sample_diff2729,0
sample_diff7995,0
sample8442,1
sample9583,1
sample_diff4872,0
sample2013,1
sample_diff8694,0
sample7263,1
sample_diff5451,0
sample3208,1
sample3081,1
sample3211,1
sample8411,1
sample_diff1893,0
sample4893,1
sample_diff3691,0
sample6694,1
sample7135,1
sample_diff3284,0
sample_diff11010,0
sample_diff909,0
sample_diff6538,0
sample_diff2542,0
sample_diff3953,0
sample5502,1
sample_diff9619,0
sample238,1
sample_diff113,0
sample_diff6905,0
sample_diff9406,0
sample4709,1
sample_diff6063,0
sample6930,1
sample8327,1
sample_diff1688,0
sample2482,1
sample7122,1
sample8543,1
sample_diff3279,0
sample_diff10310,0
sample8681,1
sample_diff3089,0
sample6794,1
sample4289,1
sample_diff10583,0
sample3805,1
sample_diff2971,0
sample_diff377,0
sample9419,1
sample_diff8578,0
sample_diff753,0
sample4401,1
sample_diff1973,0
sample_diff10829,0
sample_diff5936,0
sample_diff8809,0
sample_diff2513,0
sample5681,1
sample_diff10715,0
sample5177,1
sample9182,1
sample3086,1
sample_diff624,0
sample561,1
sample1533,1
sample8878,1
sample3662,1
sample489,1
sample_diff5631,0
sample_diff2464,0
sample_diff6489,0
sample_diff8057,0
sample_diff10753,0
sample2044,1
sample4365,1
sample_diff10108,0
sample7452,1
sample3440,1
sample7797,1
sample_diff6038,0
sample7109,1
sample5951,1
sample_diff801,0
sample_diff10226,0
sample_diff9084,0
sample8150,1
sample9437,1
sample_diff10930,0
sample_diff6873,0
sample_diff6643,0
sample6116,1
sample_diff822,0
sample_diff669,0
sample_diff9273,0
sample2243,1
sample_diff10675,0
sample_diff6700,0
sample_diff7412,0
sample_diff2792,0
sample3466,1
sample6439,1
sample_diff6263,0
sample9075,1
sample_diff1749,0
sample_diff8456,0
sample_diff4998,0
sample2453,1
sample4889,1
sample_diff7633,0
sample_diff5715,0
sample_diff5133,0
sample9683,1
sample_diff224,0
sample2382,1
sample7410,1
sample_diff10477,0
sample6550,1
sample9171,1
sample_diff8690,0
sample_diff1702,0
sample4900,1
sample_diff8190,0
sample_diff2087,0
sample_diff10178,0
sample_diff10382,0
sample_diff1877,0
sample_diff3761,0
sample_diff757,0
sample6658,1
sample7577,1
sample8335,1
sample2579,1
sample5922,1
sample_diff3298,0
sample_diff10092,0
sample_diff2382,0
sample2335,1
sample6016,1
sample_diff2030,0
sample_diff3539,0
sample_diff10643,0
sample64,1
sample6244,1
sample3188,1
sample2918,1
sample725,1
sample4476,1
sample7560,1
sample_diff9751,0
sample1803,1
sample2503,1
sample6231,1
sample_diff10605,0
sample8883,1
sample4725,1
sample_diff712,0
sample_diff2070,0
sample_diff9827,0
sample_diff10638,0
sample_diff4065,0
sample_diff10766,0
sample_diff5384,0
sample_diff10989,0
sample_diff6017,0
sample_diff7571,0
sample_diff5466,0
sample_diff3170,0
sample9276,1
sample_diff8330,0
sample3305,1
sample_diff8722,0
sample_diff4473,0
sample_diff10689,0
sample_diff7116,0
sample_diff5043,0
sample9187,1
sample_diff3701,0
sample_diff4725,0
sample6404,1
sample4358,1
sample4907,1
sample_diff5882,0
sample_diff4717,0
sample5139,1
sample9072,1
sample_diff9872,0
sample_diff480,0
sample9656,1
sample5361,1
sample_diff7003,0
sample7749,1
sample_diff8032,0
sample_diff1714,0
sample_diff7993,0
sample_diff4669,0
sample2351,1
sample4838,1
sample3554,1
sample1830,1
sample_diff8744,0
sample4512,1
sample_diff1328,0
sample_diff6312,0
sample6559,1
sample_diff6709,0
sample4696,1
sample_diff8132,0
sample1978,1
sample4467,1
sample_diff1731,0
sample3092,1
sample_diff8745,0
sample_diff3335,0
sample5027,1
sample2061,1
sample1486,1
sample_diff5468,0
sample4723,1
sample_diff3340,0
sample_diff10582,0
sample_diff7240,0
sample9173,1
sample_diff1870,0
sample5280,1
sample665,1
sample8192,1
sample_diff3442,0
sample_diff8049,0
sample7670,1
sample1822,1
sample_diff5523,0
sample1427,1
sample9605,1
sample1128,1
sample6141,1
sample_diff9494,0
sample_diff2807,0
sample5457,1
sample_diff10677,0
sample5537,1
sample5961,1
sample1980,1
sample960,1
sample_diff1576,0
sample_diff5611,0
sample0,1
sample_diff6730,0
sample4948,1
sample_diff6620,0
sample_diff7592,0
sample_diff10633,0
sample_diff9517,0
sample_diff666,0
sample_diff10761,0
sample_diff4282,0
sample5226,1
sample5881,1
sample_diff3744,0
sample_diff7286,0
sample_diff2530,0
sample_diff6171,0
sample_diff3111,0
sample7220,1
sample4698,1
sample4935,1
sample2342,1
sample_diff1509,0
sample1712,1
sample7457,1
sample_diff4817,0
sample7664,1
sample5608,1
sample_diff6999,0
sample2306,1
sample6295,1
sample_diff5951,0
sample_diff11069,0
sample_diff880,0
sample_diff2321,0
sample_diff611,0
sample_diff3627,0
sample7137,1
sample67,1
sample6064,1
sample3215,1
sample_diff77,0
sample7508,1
sample_diff8466,0
sample411,1
sample2840,1
sample5686,1
sample_diff11116,0
sample_diff11198,0
sample4193,1
sample_diff9434,0
sample_diff7076,0
sample8307,1
sample_diff1273,0
sample9534,1
sample_diff8720,0
sample_diff7075,0
sample_diff10434,0
sample2658,1
sample2255,1
sample_diff910,0
sample_diff11286,0
sample4693,1
sample1035,1
sample4572,1
sample8059,1
sample9298,1
sample_diff650,0
sample4376,1
sample1834,1
sample_diff9054,0
sample_diff2189,0
sample_diff10057,0
sample5290,1
sample_diff10424,0
sample_diff6705,0
sample_diff10112,0
sample_diff1267,0
sample8619,1
sample_diff7625,0
sample_diff2931,0
sample_diff9596,0
sample_diff9811,0
sample_diff6287,0
sample_diff469,0
sample_diff7374,0
sample5310,1
sample_diff10181,0
sample_diff213,0
sample_diff10897,0
sample4599,1
sample_diff3058,0
sample2038,1
sample_diff11376,0
sample_diff609,0
sample8458,1
sample2799,1
sample6914,1
sample917,1
sample_diff1630,0
sample_diff3107,0
sample_diff7844,0
sample_diff7956,0
sample_diff10435,0
sample4199,1
sample6907,1
sample_diff2691,0
sample_diff3017,0
sample_diff3375,0
sample3914,1
sample_diff11185,0
sample_diff8012,0
sample2632,1
sample9085,1
sample_diff9779,0
sample_diff10519,0
sample_diff4972,0
sample_diff1937,0
sample_diff11098,0
sample_diff363,0
sample_diff1602,0
sample_diff10482,0
sample_diff9081,0
sample_diff9702,0
sample_diff7635,0
sample9563,1
sample_diff5386,0
sample_diff9932,0
sample928,1
sample4218,1
sample_diff10908,0
sample4932,1
sample_diff7925,0
sample4993,1
sample_diff6322,0
sample_diff6608,0
sample676,1
sample4235,1
sample766,1
sample6491,1
sample_diff7426,0
sample7705,1
sample_diff4262,0
sample_diff3889,0
sample2290,1
sample_diff6707,0
sample6323,1
sample5863,1
sample_diff9448,0
sample_diff3515,0
sample_diff8915,0
sample_diff10903,0
sample_diff8317,0
sample_diff433,0
sample_diff3536,0
sample_diff7961,0
sample_diff10210,0
sample1375,1
sample1674,1
sample_diff728,0
sample_diff1586,0
sample_diff3440,0
sample_diff3695,0
sample_diff2811,0
sample_diff6424,0
sample_diff793,0
sample3639,1
sample6775,1
sample6763,1
sample_diff1654,0
sample2618,1
sample3386,1
sample_diff4601,0
sample2303,1
sample6088,1
sample_diff6909,0
sample_diff6514,0
sample_diff278,0
sample_diff10773,0
sample879,1
sample_diff1324,0
sample_diff6633,0
sample7321,1
sample4703,1
sample_diff4035,0
sample4331,1
sample_diff10206,0
sample_diff5219,0
sample_diff7362,0
sample6159,1
sample_diff6992,0
sample_diff9842,0
sample_diff5714,0
sample9451,1
sample_diff534,0
sample5270,1
sample_diff1918,0
sample556,1
sample_diff2754,0
sample6856,1
sample6209,1
sample6328,1
sample5386,1
sample_diff11187,0
sample_diff8848,0
sample9262,1
sample_diff5779,0
sample_diff6166,0
sample8648,1
sample_diff4633,0
sample1468,1
sample_diff5669,0
sample_diff11099,0
sample_diff5145,0
sample7882,1
sample7870,1
sample3225,1
sample_diff1792,0
sample_diff3833,0
sample9288,1
sample_diff1561,0
sample8801,1
sample_diff3560,0
sample_diff10697,0
sample_diff1752,0
sample8491,1
sample809,1
sample2127,1
sample4706,1
sample_diff8647,0
sample313,1
sample_diff9437,0
sample_diff8820,0
sample3642,1
sample_diff86,0
sample2101,1
sample8613,1
sample_diff2553,0
sample_diff1774,0
sample_diff10526,0
sample2902,1
sample_diff9528,0
sample_diff1614,0
sample_diff5553,0
sample_diff8163,0
sample_diff2778,0
sample_diff405,0
sample_diff1747,0
sample_diff3600,0
sample1173,1
sample_diff9402,0
sample5157,1
sample5414,1
sample_diff5655,0
sample_diff5721,0
sample_diff4603,0
sample4930,1
sample_diff54,0
sample4576,1
sample8768,1
sample_diff3533,0
sample_diff10331,0
sample1576,1
sample3580,1
sample7916,1
sample_diff1025,0
sample_diff5988,0
sample_diff8604,0
sample6175,1
sample8260,1
sample8846,1
sample4154,1
sample3587,1
sample1559,1
sample7099,1
sample84,1
sample_diff8170,0
sample9613,1
sample_diff9127,0
sample_diff8311,0
sample_diff7206,0
sample9062,1
sample_diff8555,0
sample2135,1
sample_diff5895,0
sample1017,1
sample_diff3435,0
sample_diff6105,0
sample7317,1
sample_diff5973,0
sample5612,1
sample_diff1166,0
sample6019,1
sample_diff2429,0
sample_diff6427,0
sample_diff1233,0
sample4101,1
sample8017,1
sample2137,1
sample5624,1
sample_diff10955,0
sample_diff372,0
sample_diff10927,0
sample6386,1
sample2328,1
sample145,1
sample14,1
sample4735,1
sample975,1
sample_diff4364,0
sample_diff7465,0
sample271,1
sample_diff5687,0
sample_diff1050,0
sample_diff2574,0
sample_diff5408,0
sample_diff3327,0
sample9332,1
sample_diff5865,0
sample5244,1
sample7585,1
sample484,1
sample_diff3800,0
sample_diff10990,0
sample1200,1
sample_diff4156,0
sample_diff11067,0
sample7794,1
sample2970,1
sample_diff8,0
sample_diff23,0
sample2172,1
sample8514,1
sample_diff273,0
sample8567,1
sample_diff4413,0
sample_diff4805,0
sample_diff3877,0
sample_diff1271,0
sample_diff11203,0
sample_diff1146,0
sample_diff10510,0
sample_diff623,0
sample_diff6087,0
sample_diff6804,0
sample_diff4009,0
sample6717,1
sample_diff10305,0
sample_diff4355,0
sample_diff598,0
sample_diff6267,0
sample_diff2929,0
sample7773,1
sample6183,1
sample_diff2114,0
sample7421,1
sample81,1
sample6634,1
sample_diff11323,0
sample_diff3879,0
sample_diff4275,0
sample_diff10841,0
sample_diff835,0
sample7708,1
sample6090,1
sample3765,1
sample_diff11103,0
sample4350,1
sample755,1
sample9337,1
sample6955,1
sample8736,1
sample_diff8554,0
sample_diff10710,0
sample_diff5012,0
sample8641,1
sample_diff2350,0
sample_diff8748,0
sample_diff4349,0
sample7275,1
sample_diff422,0
sample_diff6549,0
sample3811,1
sample_diff5206,0
sample7027,1
sample7206,1
sample3854,1
sample8187,1
sample_diff8996,0
sample_diff4571,0
sample1155,1
sample_diff3008,0
sample_diff9718,0
sample_diff1051,0
sample6245,1
sample988,1
sample_diff7182,0
sample3112,1
sample_diff70,0
sample_diff5211,0
sample_diff4816,0
sample_diff3825,0
sample622,1
sample3004,1
sample1146,1
sample_diff284,0
sample_diff7587,0
sample1587,1
sample_diff1092,0
sample_diff171,0
sample5721,1
sample6192,1
sample_diff3205,0
sample_diff5883,0
sample_diff3447,0
sample_diff2029,0
sample_diff3399,0
sample_diff7271,0
sample_diff5568,0
sample7651,1
sample7424,1
sample9532,1
sample_diff5017,0
sample_diff10934,0
sample_diff9807,0
sample_diff10794,0
sample1243,1
sample7319,1
sample935,1
sample7179,1
sample8449,1
sample481,1
sample8898,1
sample5447,1
sample7005,1
sample8319,1
sample4561,1
sample7903,1
sample_diff7193,0
sample_diff3359,0
sample_diff9616,0
sample_diff7017,0
sample9684,1
sample_diff658,0
sample6592,1
sample_diff9865,0
sample_diff3041,0
sample8248,1
sample_diff2287,0
sample9600,1
sample_diff10719,0
sample_diff7823,0
sample_diff3712,0
sample_diff2567,0
sample_diff5919,0
sample768,1
sample_diff8599,0
sample_diff2637,0
sample3234,1
sample_diff3268,0
sample7014,1
sample8686,1
sample5974,1
sample_diff9432,0
sample3108,1
sample427,1
sample_diff5316,0
sample5448,1
sample6410,1
sample9486,1
sample_diff4335,0
sample_diff785,0
sample_diff5620,0
sample_diff1532,0
sample_diff8545,0
